Layer,Start,End,Style,Name,MarginL,MarginR,MarginV,Effect,Text
0,0:56:40.68,0:56:41.60,Default,Jacob,0,0,0,,If you think about it
0,0:56:41.57,0:56:44.74,Default,Julia,0,0,0,,"Yeah, he was in the"
0,0:56:50.94,0:56:52.34,Default,Julia,0,0,0,,Why is there like a frog?
0,0:56:54.75,0:56:55.54,Default,Julia,0,0,0,,Um
0,0:56:59.19,0:57:00.69,Default,Jacob,0,0,0,,Do you
0,0:57:08.28,0:57:13.92,Default,Julia,0,0,0,,"Anyway, he got into a car accident where he went through the windshield"
0,0:57:14.66,0:57:19.83,Default,Julia,0,0,0,,"because he wasn't wearing a seatbelt, and then we had to go to"
0,0:57:20.60,0:57:25.28,Default,Julia,0,0,0,,"uh, like a mass, basically, it was like for my confirmation or whatever"
0,0:57:26.27,0:57:38.67,Default,Julia,0,0,0,,"And during the mass, I was picking glass out of his head and we like, my mom asked us how it went and we were like, oh, it's pretty fun. -I just picked glass out of Mike's head for the entire thing and she was like, what?"
0,0:57:39.20,0:57:43.21,Default,Jacob,0,0,0,,"Wait, what? How much time was in between these two things happening?"
0,0:57:43.21,0:57:49.80,Default,Julia,0,0,0,,"Oh, like a day. He was in the hospital for like a few days or something"
0,0:57:49.80,0:57:51.97,Default,Jacob,0,0,0,,They didn't take the glass out of his head in the hospital?
0,0:57:51.97,0:57:53.46,Default,Julia,0,0,0,,He had some leftover
0,0:57:54.18,0:57:57.09,Default,Julia,0,0,0,,"It was really stuck in there, he went through the windshield of his tree"
0,0:57:57.09,0:57:58.74,Default,Jacob,0,0,0,,I remember that story
0,0:57:58.71,0:57:59.36,Default,Julia,0,0,0,,Yeah
0,0:58:00.83,0:58:02.45,Default,Julia,0,0,0,,"Anyway, wear your seatbelt, everyone"
0,0:58:04.75,0:58:06.45,Default,Julia,0,0,0,,They were just going like down the block
0,0:58:11.23,0:58:15.48,Default,Jacob,0,0,0,,Do you have any more horrifying stories you want to tell about people getting glass embedded in their heads?
0,0:58:15.48,0:58:16.80,Default,Julia,0,0,0,,"No, that's all of it"
0,0:58:20.44,0:58:21.61,Default,Jacob,0,0,0,,Nice dodge
0,0:58:21.61,0:58:22.92,Default,Julia,0,0,0,,Thank you
0,0:58:23.97,0:58:24.78,Default,Julia,0,0,0,,Um
0,0:58:25.28,0:58:31.63,Default,Julia,0,0,0,,"My brother and all of his friends, by the way, were sober. His friend just like unfortunately hit a curve"
0,0:58:32.86,0:58:33.72,Default,Julia,0,0,0,,A curb
0,0:58:34.36,0:58:35.29,Default,Julia,0,0,0,,And
0,0:58:36.56,0:58:41.01,Default,Julia,0,0,0,,the car did not behave itself
0,0:58:48.66,0:58:49.25,Default,Julia,0,0,0,,Okay
0,0:58:50.43,0:58:51.78,Default,Julia,0,0,0,,"Okay, we came back around"
0,0:58:54.26,0:58:56.44,Default,Jacob,0,0,0,,When I come around
0,0:58:56.79,0:58:57.94,Default,Julia,0,0,0,,What the hell was that?
0,0:58:58.43,0:59:00.47,Default,Jacob,0,0,0,,That was me saying when I come around
0,0:59:08.20,0:59:09.95,Default,Jacob,0,0,0,,There's some thunking and muttering
0,0:59:12.42,0:59:14.69,Default,Julia,0,0,0,,and like someone was saying something
0,0:59:14.78,0:59:16.84,Default,Jacob,0,0,0,,"Yeah, that was the muttering I was referring to"
0,0:59:20.77,0:59:21.87,Default,Julia,0,0,0,,Because I think that's
0,0:59:23.23,0:59:24.51,Default,Julia,0,0,0,,"No, it's two"
0,0:59:25.80,0:59:26.39,Default,Julia,0,0,0,,That's a
0,0:59:27.54,0:59:28.18,Default,Julia,0,0,0,,Okay
0,0:59:34.02,0:59:34.67,Default,Julia,0,0,0,,I knew it!
0,0:59:37.51,0:59:38.03,Default,Julia,0,0,0,,Jerk
0,0:59:38.91,0:59:40.23,Default,Julia,0,0,0,,I got you
0,0:59:41.46,0:59:45.74,Default,Jacob,0,0,0,,"You know they thought they had you too. -They were like, I'm going to get his ass"
0,0:59:43.26,0:59:43.89,Default,Julia,0,0,0,,Yeah
0,0:59:45.09,0:59:46.11,Default,Julia,0,0,0,,Do I? Ha ha!
0,0:59:52.11,0:59:53.22,Default,Julia,0,0,0,,That kind of sucks
0,0:59:55.62,0:59:57.08,Default,Jacob,0,0,0,,It's probably a cheaper room
0,0:59:58.42,1:00:00.73,Default,Julia,0,0,0,,"Well, I mean like the wallpaper's fallen"
0,1:00:01.08,1:00:02.32,Default,Jacob,0,0,0,,It's probably a cheaper room
0,1:00:02.32,1:00:03.51,Default,Julia,0,0,0,,"Oh yeah, you're right"
0,1:00:05.72,1:00:13.52,Default,Jacob,0,0,0,,"If I ran a hotel, I would keep like a couple rooms that were like intentionally like incredibly shitty that I could give to people for really cheap"
0,1:00:14.36,1:00:16.63,Default,Jacob,0,0,0,,But I would make them like shittier on purpose
0,1:00:17.99,1:00:20.56,Default,Julia,0,0,0,,They'd be in fine condition when you got to them
0,1:00:20.56,1:00:21.45,Default,Jacob,0,0,0,,Yeah
0,1:00:23.12,1:00:25.33,Default,Julia,0,0,0,,"I think that's what poor people deserve, really"
0,1:00:25.64,1:00:27.27,Default,Jacob,0,0,0,,That's what I'm kind of getting at here
0,1:00:27.27,1:00:30.02,Default,Julia,0,0,0,,"Yeah, yeah, yeah, yeah, I think you're right"
0,1:00:33.16,1:00:33.80,Default,Julia,0,0,0,,No
0,1:00:34.77,1:00:36.76,Default,Julia,0,0,0,,"I saw you, okay"
0,1:00:37.82,1:00:39.91,Default,Julia,0,0,0,,I want to call you out
0,1:00:41.33,1:00:42.63,Default,Julia,0,0,0,,"Oh, we've been in this room"
0,1:00:52.26,1:00:53.90,Default,Julia,0,0,0,,"Yeah, we've been here, this is the Swan room"
0,1:00:54.75,1:00:59.03,Default,Jacob,0,0,0,,"I'm trying to remember what my friend Kevin said when we were in Georgia where he was like,"
0,1:01:00.72,1:01:02.73,Default,Julia,0,0,0,,All you need is a good nest egg
0,1:01:01.51,1:01:06.61,Default,Jacob,0,0,0,,"He was like, why is anyone poor? All you need is a good nest egg and substantial cash flow"
0,1:01:06.61,1:01:10.88,Default,Julia,0,0,0,,"Yeah, that is what he said. That's exactly what he said"
0,1:01:11.89,1:01:17.83,Default,Jacob,0,0,0,,"He was like, it's so easy, it's two steps. -Just have a good nest egg and then a substantial cash flow"
0,1:01:18.03,1:01:19.05,Default,Julia,0,0,0,,Yeah
0,1:01:20.16,1:01:21.97,Default,Julia,0,0,0,,it cracked me up
0,1:01:22.61,1:01:31.01,Default,Jacob,0,0,0,,He was not serious in case that was unclear. -But he delivers everything like he is serious
0,1:01:24.63,1:01:25.22,Default,Julia,0,0,0,,No
0,1:01:26.61,1:01:28.92,Default,Julia,0,0,0,,But his delivery every time
0,1:01:31.01,1:01:32.95,Default,Julia,0,0,0,,It's so dry
0,1:01:32.88,1:01:33.61,Default,Jacob,0,0,0,,Yeah
0,1:01:35.60,1:01:37.34,Default,Julia,0,0,0,,Why are we so choppy?
0,1:01:38.44,1:01:39.48,Default,Julia,0,0,0,,What's up with this room?
0,1:01:40.49,1:01:42.03,Default,Julia,0,0,0,,We gotta get out of the shopping room
0,1:01:45.00,1:01:46.16,Default,Julia,0,0,0,,is happening
0,1:01:46.16,1:01:48.32,Default,Jacob,0,0,0,,"Oh, that's what I was doing wrong"
0,1:01:50.82,1:01:52.22,Default,Jacob,0,0,0,,"Yeah, if you don't have"
0,1:01:53.40,1:02:01.74,Default,Jacob,0,0,0,,"a big enough nest egg, just save more money until it's big enough. -And if you don't have enough cash flow, then just make more money"
0,1:02:03.19,1:02:05.03,Default,Jacob,0,0,0,,so that more cash is coming in
0,1:02:05.33,1:02:06.06,Default,Julia,0,0,0,,Yeah
0,1:02:05.89,1:02:09.69,Default,Jacob,0,0,0,,And then you'll have both of the things in the two-step process
0,1:02:14.51,1:02:15.75,Default,Julia,0,0,0,,They forgot the bed
0,1:02:17.79,1:02:19.19,Default,Julia,0,0,0,,They forgot the bed in this one
0,1:02:21.08,1:02:23.68,Default,Jacob,0,0,0,,"Everyone in chat is like,  I feel so stupid right now"
0,1:02:23.68,1:02:24.93,Default,Julia,0,0,0,,"Yeah, you should"
0,1:02:25.08,1:02:26.46,Default,Jacob,0,0,0,,"Yeah, like why didn't you do it?"
0,1:02:26.46,1:02:29.28,Default,Julia,0,0,0,,Why is it so simple? Why didn't you just do that?
0,1:02:29.28,1:02:33.67,Default,Jacob,0,0,0,,"What the hell is a nest egg? -'See, this is why you're struggling"
0,1:02:33.67,1:02:35.44,Default,Julia,0,0,0,,"If you don't know what a nest egg is,"
0,1:02:36.03,1:02:37.50,Default,Julia,0,0,0,,"Sorry, you just don't have it"
0,1:02:47.64,1:02:49.70,Default,Julia,0,0,0,,Kevin is genuinely so funny
0,1:02:50.29,1:02:52.38,Default,Julia,0,0,0,,He sounds so serious
0,1:02:54.84,1:02:57.38,Default,Jacob,0,0,0,,Kevin is one of my best friends since like
0,1:02:58.37,1:02:59.60,Default,Jacob,0,0,0,,elementary school
0,1:03:00.33,1:03:01.61,Default,Julia,0,0,0,,"He, um"
0,1:03:04.80,1:03:05.48,Default,Julia,0,0,0,,Can we help you?
0,1:03:06.17,1:03:34.40,Default,Julia,0,0,0,,"Come here, Miss Odin! At the wedding that we were in, or that we went to, Kevin was in it, and he kept rummaging in his pocket and locking eyes with me and going, you want some? You want some of this? You want this? You want some? You want to partake? You want some? You want this? Like that rapidly, and I was like, what are you talking about? And then he finally got it out of his jacket after like two minutes of trying to get this thing out of his blazer. It was a freaking wedding ring,"
0,1:03:37.32,1:03:40.38,Default,Jacob,0,0,0,,"And then he just kept saying,  you want some of this?"
0,1:03:38.64,1:03:39.78,Default,Julia,0,0,0,,You want some?
0,1:03:41.01,1:03:42.20,Default,Jacob,0,0,0,,You want some of this?
0,1:03:48.05,1:03:51.50,Default,Julia,0,0,0,,"And then you just kept saying, yeah, take it"
0,1:03:54.90,1:03:57.70,Default,Julia,0,0,0,,"And then Jacob's other friend, who I'd only met once"
0,1:03:59.39,1:04:00.17,Default,Julia,0,0,0,,Um
0,1:04:05.42,1:04:06.97,Default,Julia,0,0,0,,We said hi to him
0,1:04:07.80,1:04:12.98,Default,Julia,0,0,0,,"We're like, oh, hey, haven't seen you in a while. He's like, oh yeah, I'm a yo-yo"
0,1:04:13.85,1:04:17.43,Default,Julia,0,0,0,,"He's just starting yo-yoing. -He's like, uh, kind of sucks"
0,1:04:17.43,1:04:18.68,Default,Jacob,0,0,0,,"Yeah, my friend Key"
0,1:04:20.06,1:04:21.87,Default,Julia,0,0,0,,"I was like, what is happening?"
0,1:04:23.05,1:04:23.66,Default,Julia,0,0,0,,Okay
0,1:04:26.16,1:04:32.82,Default,Jacob,0,0,0,,"I'm pretty sure I was like, I saw him, he was dressed really nicely. -I was like, I was like, damn dude, you look really good. -And he was like, oh, thanks, I got a yo-yo"
0,1:04:33.04,1:04:35.23,Default,Julia,0,0,0,,"Yeah, yeah, he did do that"
0,1:04:35.23,1:04:38.22,Default,Jacob,0,0,0,,And just pulled a yo-yo out of his jacket and started yo-yoing
0,1:04:40.40,1:04:45.98,Default,Julia,0,0,0,,Good times. -That was a really baffling series of events at this wedding for me
0,1:04:46.69,1:04:48.58,Default,Jacob,0,0,0,,Do I have normal friends? No
0,1:04:48.58,1:04:49.49,Default,Julia,0,0,0,,Uh-uh
0,1:04:50.93,1:04:55.79,Default,Jacob,0,0,0,,"But all the ones I do have are ride or die, lifelong"
0,1:04:58.46,1:05:02.71,Default,Julia,0,0,0,,I would say you have one group that is very normal
0,1:05:03.84,1:05:05.54,Default,Jacob,0,0,0,,Which group? College Friends?
0,1:05:05.49,1:05:06.23,Default,Julia,0,0,0,,Yeah
0,1:05:07.13,1:05:09.05,Default,Jacob,0,0,0,,College friends are probably the most normal
0,1:05:09.05,1:05:10.05,Default,Julia,0,0,0,,Yeah
0,1:05:13.79,1:05:20.17,Default,Jacob,0,0,0,,"Now I get why Jacob is funny, he was raised in the funny. -It's literally one of those things that I think all the time is that,"
0,1:05:21.05,1:05:24.12,Default,Jacob,0,0,0,,I feel like all of my friends are funnier than I am
0,1:05:24.95,1:05:26.74,Default,Jacob,0,0,0,,And so I'm oftentimes
0,1:05:27.28,1:05:32.10,Default,Jacob,0,0,0,,confused and baffled by the fact that I've managed to make a career out of
0,1:05:32.81,1:05:34.33,Default,Jacob,0,0,0,,it to some degree
0,1:05:35.01,1:05:38.79,Default,Jacob,0,0,0,,"Because in my mind, I'm like, but I'm not as funny as like any of my friends"
0,1:05:38.97,1:05:40.05,Default,Julia,0,0,0,,Right
0,1:05:40.05,1:05:40.84,Default,Jacob,0,0,0,,I'm like
0,1:05:41.87,1:05:45.96,Default,Jacob,0,0,0,,"any of them should be more successful than me, but none of them tried to do it, so"
0,1:05:46.46,1:05:47.58,Default,Julia,0,0,0,,But I do think
0,1:05:46.63,1:05:48.22,Default,Jacob,0,0,0,,That's their mistake
0,1:05:48.22,1:05:53.91,Default,Julia,0,0,0,,"I do think that being a funny person and making that a transferable skill,"
0,1:05:54.95,1:05:57.80,Default,Julia,0,0,0,,"like an accessible skill, like your friends are funny"
0,1:05:58.67,1:06:00.47,Default,Jacob,0,0,0,,but I got better social skills
0,1:06:01.50,1:06:03.81,Default,Julia,0,0,0,,"Yeah, like, like Kevin"
0,1:06:02.95,1:06:05.48,Default,Jacob,0,0,0,,"I'm well balanced, I'm like Mario"
0,1:06:05.48,1:06:12.03,Default,Julia,0,0,0,,"Kevin cracks me up, but it's truly only because we've played video games with him enough"
0,1:06:12.64,1:06:17.21,Default,Julia,0,0,0,,that I've gotten used to the things that he says being jokes
0,1:06:17.75,1:06:20.01,Default,Julia,0,0,0,,"because half of the time I'm like,"
0,1:06:20.89,1:06:22.90,Default,Julia,0,0,0,,I don't know if you're serious or not
0,1:06:22.90,1:06:27.08,Default,Jacob,0,0,0,,"Yeah, I guess that is true. Most people, when they meet him, do not know what to make of him"
0,1:06:27.37,1:06:29.90,Default,Julia,0,0,0,,I am often very confused
0,1:06:34.69,1:06:43.38,Default,Jacob,0,0,0,,"Do you have a comedy nest egg and substantial funny flow? I do, yeah, my funny flow is off the charts. I'm getting all the funny from my friends"
0,1:06:44.16,1:06:48.51,Default,Jacob,0,0,0,,That's where the funny flow comes in  and then I save it in my comedy nest egg
0,1:06:51.89,1:06:53.26,Default,Julia,0,0,0,,So how do we get up?
0,1:06:55.87,1:07:01.41,Default,Jacob,0,0,0,,But there's something about people who I think are like the funniest people and it's that they're not just like
0,1:07:02.11,1:07:09.39,Default,Jacob,0,0,0,,",people who are being funny, it's that the funny is like a part of them. -It is like how they live their life"
0,1:07:06.96,1:07:07.57,Default,Julia,0,0,0,,Yeah
0,1:07:10.11,1:07:12.98,Default,Jacob,0,0,0,,something in like their very nature is funny
0,1:07:13.29,1:07:14.05,Default,Julia,0,0,0,,Yeah
0,1:07:13.89,1:07:21.12,Default,Jacob,0,0,0,,"And there's like, you can't manufacture that kind of funny. -You either are that person or you're not that person"
0,1:07:21.42,1:07:21.76,Default,Julia,0,0,0,,Hmm
0,1:07:23.17,1:07:24.53,Default,Jacob,0,0,0,,I have to like think
0,1:07:25.74,1:07:26.96,Default,Jacob,0,0,0,,a lot about it
0,1:07:27.24,1:07:28.20,Default,Julia,0,0,0,,Right
0,1:07:28.20,1:07:34.43,Default,Jacob,0,0,0,,"And then, you know, be funny. -They're just like, they just are funny. -I think that's the difference"
0,1:07:35.43,1:07:36.35,Default,Julia,0,0,0,,Right
0,1:07:39.05,1:07:41.11,Default,Jacob,0,0,0,,That's how I am with dourness
0,1:07:42.92,1:07:44.72,Default,Jacob,0,0,0,,born into the dourness
0,1:07:47.04,1:07:51.63,Default,Julia,0,0,0,,"like I find you... we have a friend, the other friend that we play"
0,1:07:52.67,1:07:54.06,Default,Julia,0,0,0,,Marvel with
0,1:07:54.73,1:07:57.63,Default,Julia,0,0,0,,",uh, along with Kevin"
0,1:07:59.02,1:08:02.11,Default,Julia,0,0,0,,"who I also think is very funny, but he's like"
0,1:08:03.76,1:08:05.97,Default,Julia,0,0,0,,a really inaccessible funny
0,1:08:06.51,1:08:08.15,Default,Jacob,0,0,0,,He's like an insult comic
0,1:08:08.15,1:08:12.45,Default,Julia,0,0,0,,"He is like an insult comic, like it cracks me up and you just have to be like ready for it"
0,1:08:13.60,1:08:15.40,Default,Julia,0,0,0,,So... okay
0,1:08:15.99,1:08:22.91,Default,Julia,0,0,0,,"They said the thing was in the safe in the employee area, so it's not here, right?"
0,1:08:26.14,1:08:28.18,Default,Julia,0,0,0,,I didn't unlock this while I was here earlier
0,1:08:28.80,1:08:30.42,Default,Julia,0,0,0,,I wasn't locked in yet
0,1:08:31.16,1:08:32.60,Default,Julia,0,0,0,,but I'm locked in now
0,1:08:35.87,1:08:36.41,Default,Julia,0,0,0,,Um
0,1:08:38.15,1:08:44.97,Default,Julia,0,0,0,,"Like, I would say that his comedy only works with a very particular group of people"
0,1:08:45.81,1:08:46.30,Default,Jacob,0,0,0,,Yeah
0,1:08:45.85,1:08:47.84,Default,Julia,0,0,0,,But I do find him very funny
0,1:08:48.07,1:08:50.86,Default,Jacob,0,0,0,,"I mean, I do too, that's why we've been friends for so long"
0,1:08:50.86,1:08:51.84,Default,Julia,0,0,0,,Yeah
0,1:08:56.43,1:09:00.53,Default,Julia,0,0,0,,"We did that. The vanity mirror, we don't have the light bulb for"
0,1:09:02.38,1:09:09.30,Default,Julia,0,0,0,,"202 we don't have the key for. I probably missed something in one of these rooms, huh?"
0,1:09:14.26,1:09:15.56,Default,Julia,0,0,0,,You know what? Is it
0,1:09:18.06,1:09:21.67,Default,Julia,0,0,0,,was I supposed to know the lock combo?
0,1:09:22.43,1:09:23.59,Default,Jacob,0,0,0,,Milk Mary
0,1:09:23.86,1:09:24.86,Default,Julia,0,0,0,,Yeah
0,1:09:28.22,1:09:30.29,Default,Julia,0,0,0,,Was I supposed to know that?
0,1:09:32.76,1:09:34.90,Default,Jacob,0,0,0,,"Not yet, people are saying"
0,1:09:34.90,1:09:35.98,Default,Julia,0,0,0,,Okay
0,1:09:37.53,1:09:39.35,Default,Jacob,0,0,0,,breakable wall on the second floor
0,1:09:39.36,1:09:41.14,Default,Julia,0,0,0,,"Second floor, okay, thank you"
0,1:09:43.17,1:09:44.49,Default,Jacob,0,0,0,,Gift shop maybe?
0,1:09:46.39,1:09:49.11,Default,Julia,0,0,0,,"Like I said, my brain just engaged"
0,1:09:49.08,1:09:52.37,Default,Jacob,0,0,0,,You can jump the counter in the cloak room on the second floor
0,1:09:53.48,1:09:58.95,Default,Julia,0,0,0,,"That explains the white, I was wondering about that, and for some reason I just didn't try it, but thank you"
0,1:10:10.74,1:10:12.18,Default,Jacob,0,0,0,,Wow
0,1:10:15.43,1:10:17.65,Default,Jacob,0,0,0,,What is happening in this room?
0,1:10:18.44,1:10:19.32,Default,Julia,0,0,0,,I quit
0,1:10:21.36,1:10:22.89,Default,Julia,0,0,0,,Why would you do that?
0,1:10:23.31,1:10:26.17,Default,Jacob,0,0,0,,How could this happen to me?
0,1:10:27.52,1:10:31.25,Default,Jacob,0,0,0,,That's... I don't like any of this. Look at the legs
0,1:10:31.48,1:10:33.09,Default,Julia,0,0,0,,The legs are really cracking me up
0,1:10:34.20,1:10:35.99,Default,Jacob,0,0,0,,That's like your drunk Aunt Linda
0,1:10:36.71,1:10:38.52,Default,Jacob,0,0,0,,who stumbled over the couch
0,1:10:39.73,1:10:40.70,Default,Julia,0,0,0,,"Oh, 202"
0,1:10:40.70,1:10:44.04,Default,Jacob,0,0,0,,That was a totally random name and I realize now you do have an album
0,1:10:44.00,1:10:46.27,Default,Julia,0,0,0,,I do have an Aunt Linda who does not drink
0,1:10:46.27,1:10:49.96,Default,Jacob,0,0,0,,"No, but I think in general, if you took a survey,"
0,1:10:51.41,1:10:53.98,Default,Jacob,0,0,0,,of all the Aunt Lindas in America
0,1:10:56.31,1:11:00.74,Default,Jacob,0,0,0,,I think more than 50% of them would be the type to drink too much and fall over the couch
0,1:11:00.74,1:11:01.74,Default,Julia,0,0,0,,That's fair
0,1:11:01.74,1:11:03.34,Default,Jacob,0,0,0,,That's what I would guess
0,1:11:03.34,1:11:04.02,Default,Julia,0,0,0,,Okay
0,1:11:19.56,1:11:20.86,Default,Jacob,0,0,0,,An un-rotten apple
0,1:11:20.86,1:11:21.84,Default,Julia,0,0,0,,A ripe epazote
0,1:11:21.64,1:11:22.80,Default,Jacob,0,0,0,,Ripe apple
0,1:11:22.80,1:11:23.75,Default,Julia,0,0,0,,Who put that there?
0,1:11:23.75,1:11:24.84,Default,Jacob,0,0,0,,"Right back, boo"
0,1:11:24.84,1:11:26.07,Default,Julia,0,0,0,,I'll be right back
0,1:11:27.39,1:11:28.32,Default,Julia,0,0,0,,"Hello, sir"
0,1:11:30.21,1:11:31.69,Default,Julia,0,0,0,,Looks like my friend Kyle
0,1:11:34.26,1:11:34.92,Default,Julia,0,0,0,,Weird
0,1:11:43.62,1:11:44.99,Default,Jacob,0,0,0,,Bullets on the balcony
0,1:11:47.82,1:11:49.11,Default,Julia,0,0,0,,We love to see it
0,1:12:07.74,1:12:08.75,Default,Julia,0,0,0,,Take no prisoners
0,1:12:13.71,1:12:16.13,Default,Julia,0,0,0,,"I heard the noises she was making and I went,  mm-mm"
0,1:12:16.13,1:12:17.27,Default,Jacob,0,0,0,,We're not doing it
0,1:12:17.31,1:12:18.28,Default,Julia,0,0,0,,Not doing it
0,1:12:21.03,1:12:23.68,Default,Jacob,0,0,0,,"MSS, Mary Sunderland"
0,1:12:24.65,1:12:25.93,Default,Julia,0,0,0,,Stacy Sunderland
0,1:12:25.93,1:12:28.02,Default,Jacob,0,0,0,,Mary Stacy Sunderland
0,1:12:30.94,1:12:31.97,Default,Jacob,0,0,0,,"Oh, you can't open it?"
0,1:12:31.90,1:12:34.55,Default,Julia,0,0,0,,"I can't open it, apparently. James is not interested"
0,1:12:35.53,1:12:39.87,Default,Julia,0,0,0,,"James wants nothing to do with it. -Is there anything in there? Nope, is there anything in here?"
0,1:12:42.97,1:12:46.84,Default,Julia,0,0,0,,"Nope, all right, I just broke this for nothing, that's fine, it was satisfying"
0,1:12:48.42,1:12:51.86,Default,Julia,0,0,0,,What about these? Anything? No? What about this?
0,1:12:53.91,1:12:54.57,Default,Julia,0,0,0,,Anything?
0,1:12:55.16,1:12:56.57,Default,Julia,0,0,0,,"No, okay"
0,1:12:57.17,1:12:58.57,Default,Julia,0,0,0,,Someone
0,1:13:00.81,1:13:07.17,Default,Julia,0,0,0,,"Someone in one of the YouTube VODs, like, time stamped one of the nurses and it says,"
0,1:13:07.81,1:13:14.53,Default,Julia,0,0,0,,"And they wrote like, why did she make that noise? Oh my God, was that a mistake?"
0,1:13:22.97,1:13:24.57,Default,Julia,0,0,0,,Are we missing the point?
0,1:13:24.82,1:13:26.38,Default,Jacob,0,0,0,,I think we know why
0,1:13:25.89,1:13:27.46,Default,Julia,0,0,0,,Are we missing the point of these?
0,1:13:27.03,1:13:29.11,Default,Jacob,0,0,0,,I think we know why she made the noise
0,1:13:29.11,1:13:30.69,Default,Julia,0,0,0,,of these non-literal ladies?
0,1:13:30.49,1:13:32.67,Default,Jacob,0,0,0,,Like a Dark Souls character taking a hit
0,1:13:33.68,1:13:34.10,Default,Julia,0,0,0,,Yeah
0,1:13:34.10,1:13:35.28,Default,Jacob,0,0,0,,Not of weed
0,1:13:35.74,1:13:37.33,Default,Julia,0,0,0,,"Well, they could be"
0,1:13:37.68,1:13:38.56,Default,Jacob,0,0,0,,Maybe
0,1:13:39.17,1:13:42.05,Default,Jacob,0,0,0,,"If your Dark Souls protag took a big puff and was like,"
0,1:13:42.05,1:13:43.17,Default,Julia,0,0,0,,Oh
0,1:13:53.19,1:13:54.10,Default,Julia,0,0,0,,No prisoners
0,1:13:56.11,1:13:57.39,Default,Julia,0,0,0,,I suffer no fools
0,1:14:04.48,1:14:05.32,Default,Julia,0,0,0,,Okay
0,1:14:05.98,1:14:12.27,Default,Jacob,0,0,0,,"What do you think they're burning on those bonfires? -So true, I think they're sitting at the bonfire so much"
0,1:14:16.93,1:14:18.10,Default,Julia,0,0,0,,anything in this cabinet?
0,1:14:19.46,1:14:19.85,Default,Julia,0,0,0,,Buh
0,1:14:19.85,1:14:20.98,Default,Jacob,0,0,0,,Bottles
0,1:14:22.52,1:14:25.49,Default,Jacob,0,0,0,,"Take a jizzle of the scoobert, Ashen1"
0,1:14:31.33,1:14:34.70,Default,Jacob,0,0,0,,Don't remind me of shit I said
0,1:14:36.96,1:14:41.84,Default,Julia,0,0,0,,"Smell of Vader, smell of Vader, taste"
0,1:14:47.76,1:14:48.51,Default,Julia,0,0,0,,Okay
0,1:14:50.68,1:14:53.00,Default,Julia,0,0,0,,Just going to check all these rooms
0,1:14:58.21,1:14:58.58,Default,Jacob,0,0,0,,Oh!
0,1:15:01.30,1:15:03.63,Default,Julia,0,0,0,,"You can't go back to your hiding spot, all right?"
0,1:15:02.92,1:15:04.69,Default,Jacob,0,0,0,,"No, we know"
0,1:15:04.69,1:15:07.46,Default,Julia,0,0,0,,"But blow it, you can't reset, okay? I'm sorry"
0,1:15:08.22,1:15:10.14,Default,Julia,0,0,0,,You get one hit for a good measure
0,1:15:10.26,1:15:11.20,Default,Jacob,0,0,0,,One hit
0,1:15:20.47,1:15:21.70,Default,Jacob,0,0,0,,We see you
0,1:15:25.39,1:15:26.83,Default,Jacob,0,0,0,,"Damn, you never stood a chance"
0,1:15:26.83,1:15:29.02,Default,Julia,0,0,0,,"No, well, she stood"
0,1:15:30.24,1:15:31.20,Default,Julia,0,0,0,,but not a chance
0,1:15:31.13,1:15:32.38,Default,Jacob,0,0,0,,Not a chance
0,1:15:36.06,1:15:41.78,Default,Julia,0,0,0,,I came to this hotel with my porcelain and my box and the porcelain didn't survive
0,1:15:41.78,1:15:47.53,Default,Jacob,0,0,0,,All that was in the suitcase was one loose porcelain doll and a wooden box
0,1:15:50.08,1:15:51.42,Default,Jacob,0,0,0,,"Damn, damn, damn"
0,1:15:51.96,1:15:53.17,Default,Jacob,0,0,0,,It's a great shame
0,1:15:54.57,1:15:55.26,Default,Julia,0,0,0,,Great shape
0,1:15:57.64,1:15:59.79,Default,Julia,0,0,0,,"Okay, you didn't get to find anything in one of those?"
0,1:16:04.14,1:16:05.13,Default,Julia,0,0,0,,Oh
0,1:16:12.29,1:16:16.63,Default,Julia,0,0,0,,I do want to say I appreciate the
0,1:16:21.72,1:16:22.25,Default,Julia,0,0,0,,Don't
0,1:16:23.33,1:16:42.67,Default,Julia,0,0,0,,"I appreciate the level of backseating that's been happening during this Silent Hill game, and I don't know if it's chat being real good with their backseating, which I appreciate, or if it's the mods, but I feel like everyone's letting me make mistakes, and then when I'm genuinely confused, someone throws me a little hint"
0,1:16:42.89,1:16:44.69,Default,Jacob,0,0,0,,"Chat's been good, they've been good for this game"
0,1:16:44.32,1:16:45.01,Default,Julia,0,0,0,,They were great
0,1:16:50.72,1:16:52.34,Default,Jacob,0,0,0,,"Very proud of you, Chad"
0,1:16:53.68,1:16:59.54,Default,Jacob,0,0,0,,"Chat, you've made me proud, puts my hand on your shoulder in a fatherly gesture since I'm going to be a father now"
0,1:16:59.86,1:17:00.94,Default,Julia,0,0,0,,That's true
0,1:17:01.21,1:17:03.66,Default,Jacob,0,0,0,,I'm going to be saying so much dadly shit to y'all
0,1:17:03.66,1:17:04.50,Default,Julia,0,0,0,,Mm-hmm
0,1:17:05.01,1:17:07.00,Default,Jacob,0,0,0,,I'm gonna be like doling out advice
0,1:17:09.13,1:17:16.84,Default,Julia,0,0,0,,"I am, but yeah, it's been really nice because my goal with Secret Sleepover,"
